category,vec_1,vec_2,vec_3,true,pred,similarity
capital-world,Suva,Fiji,Baku,Azerbaijan,Azerbaijan,0.7846323251724243
capital-world,Suva,Fiji,Bamako,Mali,Senegal,0.6006083488464355
capital-world,Suva,Fiji,Bangkok,Thailand,Thailand,0.7044397592544556
capital-world,Suva,Fiji,Banjul,Gambia,Gambia,0.7295385599136353
capital-world,Suva,Fiji,Beijing,China,China,0.7083359360694885
capital-world,Suva,Fiji,Beirut,Lebanon,Lebanon,0.6406174898147583
capital-world,Suva,Fiji,Belgrade,Serbia,Serbia,0.7289468050003052
capital-world,Taipei,Taiwan,Tallinn,Estonia,Estonia,0.7226683497428894
capital-world,Taipei,Taiwan,Tashkent,Uzbekistan,Uzbekistan,0.6808199286460876
capital-world,Taipei,Taiwan,Tbilisi,Georgia,Abkhazia,0.7038649320602417
capital-world,Taipei,Taiwan,Tegucigalpa,Honduras,Honduran,0.6368537545204163
capital-world,Taipei,Taiwan,Tehran,Iran,Iran,0.8420111536979675
capital-world,Taipei,Taiwan,Thimphu,Bhutan,Bhutan,0.6782909631729126
capital-world,Taipei,Taiwan,Tirana,Albania,Albania,0.689439058303833
capital-world,Taipei,Taiwan,Tokyo,Japan,Japan,0.7980256080627441
capital-world,Taipei,Taiwan,Tripoli,Libya,Libya,0.7004387378692627
capital-world,Taipei,Taiwan,Tunis,Tunisia,Tunisia,0.6652894616127014
capital-world,Taipei,Taiwan,Vaduz,Liechtenstein,Liechtenstein,0.6044074296951294
capital-world,Taipei,Taiwan,Valletta,Malta,Malta,0.651429295539856
capital-world,Taipei,Taiwan,Vienna,Austria,Austria,0.5920237302780151
capital-world,Taipei,Taiwan,Vientiane,Laos,Laos,0.6273547410964966
capital-world,Taipei,Taiwan,Vilnius,Lithuania,Lithuania,0.6455851197242737
capital-world,Taipei,Taiwan,Warsaw,Poland,Poland,0.7217839360237122
capital-world,Taipei,Taiwan,Windhoek,Namibia,Namibia,0.7033320665359497
capital-world,Taipei,Taiwan,Yerevan,Armenia,Armenia,0.7917426824569702
capital-world,Taipei,Taiwan,Zagreb,Croatia,Croatia,0.7399298548698425
capital-world,Taipei,Taiwan,Abuja,Nigeria,Nigeria,0.7622595429420471
capital-world,Taipei,Taiwan,Accra,Ghana,Kumasi,0.7170442342758179
capital-world,Taipei,Taiwan,Algiers,Algeria,Algeria,0.5293050408363342
capital-world,Taipei,Taiwan,Amman,Jordan,Jordanian,0.5859533548355103
capital-world,Taipei,Taiwan,Ankara,Turkey,Turkey,0.7700877785682678
capital-world,Taipei,Taiwan,Antananarivo,Madagascar,Ravalomanana,0.6132572293281555
capital-world,Taipei,Taiwan,Apia,Samoa,Vanuatu,0.5756580829620361
capital-world,Taipei,Taiwan,Ashgabat,Turkmenistan,Turkmenistan,0.7079961895942688
capital-world,Taipei,Taiwan,Asmara,Eritrea,Eritrea,0.7329127192497253
capital-world,Taipei,Taiwan,Astana,Kazakhstan,ProTour,0.5546438694000244
capital-world,Taipei,Taiwan,Athens,Greece,Greece,0.6408182978630066
capital-world,Taipei,Taiwan,Baghdad,Iraq,Iraqi,0.7274538278579712
capital-world,Taipei,Taiwan,Baku,Azerbaijan,Azerbaijan,0.8140742182731628
capital-world,Taipei,Taiwan,Bamako,Mali,Senegal,0.5957938432693481
capital-world,Taipei,Taiwan,Bangkok,Thailand,Thailand,0.7772260308265686
capital-world,Taipei,Taiwan,Banjul,Gambia,Gambia,0.7154099941253662
capital-world,Taipei,Taiwan,Beijing,China,China,0.8093016147613525
capital-world,Taipei,Taiwan,Beirut,Lebanon,Lebanon,0.6802886724472046
capital-world,Taipei,Taiwan,Belgrade,Serbia,Serbia,0.7315558195114136
capital-world,Taipei,Taiwan,Belmopan,Belize,Belize,0.6340726613998413
capital-world,Tallinn,Estonia,Tashkent,Uzbekistan,Uzbekistan,0.7716047763824463
capital-world,Tallinn,Estonia,Tbilisi,Georgia,Moldova,0.7245854735374451
capital-world,Tallinn,Estonia,Tegucigalpa,Honduras,Honduras,0.6602863669395447
capital-world,Tallinn,Estonia,Tehran,Iran,Iran,0.8150956630706787
capital-world,Tallinn,Estonia,Thimphu,Bhutan,Bhutan,0.7362425327301025
capital-world,Tallinn,Estonia,Tirana,Albania,Albania,0.7552811503410339
capital-world,Tallinn,Estonia,Tokyo,Japan,Japan,0.76622474193573
capital-world,Tallinn,Estonia,Tripoli,Libya,Libya,0.6516492962837219
capital-world,Tallinn,Estonia,Tunis,Tunisia,Tunisia,0.7242754101753235
capital-world,Tallinn,Estonia,Vaduz,Liechtenstein,Liechtenstein,0.64658123254776
capital-world,Tallinn,Estonia,Valletta,Malta,Malta,0.605130672454834
capital-world,Tallinn,Estonia,Vienna,Austria,Austria,0.6274921298027039
capital-world,Tallinn,Estonia,Vientiane,Laos,Laos,0.6762296557426453
capital-world,Tallinn,Estonia,Vilnius,Lithuania,Lithuania,0.7672255635261536
capital-world,Tallinn,Estonia,Warsaw,Poland,Poland,0.7192287445068359
capital-world,Tallinn,Estonia,Windhoek,Namibia,Namibia,0.7332358360290527
capital-world,Tallinn,Estonia,Yerevan,Armenia,Armenia,0.8185135722160339
capital-world,Tallinn,Estonia,Zagreb,Croatia,Croatia,0.8144080638885498
capital-world,Tallinn,Estonia,Abuja,Nigeria,Nigeria,0.7627013325691223
capital-world,Tallinn,Estonia,Accra,Ghana,Ghana,0.7408038377761841
capital-world,Tallinn,Estonia,Algiers,Algeria,Algeria,0.6257925033569336
capital-world,Tallinn,Estonia,Amman,Jordan,Amman_Jordan,0.597557008266449
capital-world,Tallinn,Estonia,Ankara,Turkey,Turkey,0.7557662129402161
capital-world,Tallinn,Estonia,Antananarivo,Madagascar,Madagascar,0.5738289952278137
capital-world,Tallinn,Estonia,Apia,Samoa,Vanuatu,0.6239027976989746
capital-world,Tallinn,Estonia,Ashgabat,Turkmenistan,Turkmenistan,0.7449902296066284
capital-world,Tallinn,Estonia,Asmara,Eritrea,Eritrea,0.7448992729187012
capital-world,Tallinn,Estonia,Astana,Kazakhstan,Kazakhstan,0.5861229300498962
capital-world,Tallinn,Estonia,Athens,Greece,Greece,0.6547508239746094
capital-world,Tallinn,Estonia,Baghdad,Iraq,Iraqi,0.66023188829422
capital-world,Tallinn,Estonia,Baku,Azerbaijan,Azerbaijan,0.8343960046768188
capital-world,Tallinn,Estonia,Bamako,Mali,Burkina_Faso,0.6607863903045654
capital-world,Tallinn,Estonia,Bangkok,Thailand,Thailand,0.8000988960266113
capital-world,Tallinn,Estonia,Banjul,Gambia,Gambia,0.7550774216651917
capital-world,Tallinn,Estonia,Beijing,China,China,0.7619414329528809
capital-world,Tallinn,Estonia,Beirut,Lebanon,Lebanon,0.6644876003265381
capital-world,Tallinn,Estonia,Belgrade,Serbia,Serbia,0.7859285473823547
capital-world,Tallinn,Estonia,Belmopan,Belize,Belize,0.602998673915863
capital-world,Tallinn,Estonia,Berlin,Germany,Germany,0.6892123222351074
capital-world,Tashkent,Uzbekistan,Tbilisi,Georgia,Azerbaijan,0.6912418603897095
capital-world,Tashkent,Uzbekistan,Tegucigalpa,Honduras,Honduras,0.6526819467544556
capital-world,Tashkent,Uzbekistan,Tehran,Iran,Iran,0.825311005115509
capital-world,Tashkent,Uzbekistan,Thimphu,Bhutan,Bhutan,0.7251200079917908
capital-world,Tashkent,Uzbekistan,Tirana,Albania,Albania,0.7488948106765747
capital-world,Tashkent,Uzbekistan,Tokyo,Japan,Japan,0.732398509979248
capital-world,Tashkent,Uzbekistan,Tripoli,Libya,Libya,0.6911083459854126
capital-world,Tashkent,Uzbekistan,Tunis,Tunisia,Tunisia,0.7529904842376709
capital-world,Tashkent,Uzbekistan,Vaduz,Liechtenstein,Liechtenstein,0.6367858052253723
capital-world,Tashkent,Uzbekistan,Valletta,Malta,Malta,0.6161940693855286
capital-world,Tashkent,Uzbekistan,Vienna,Austria,Austria,0.6456827521324158
capital-world,Tashkent,Uzbekistan,Vientiane,Laos,Laos,0.6995786428451538
capital-world,Tashkent,Uzbekistan,Vilnius,Lithuania,Lithuania,0.7123948931694031
capital-world,Tashkent,Uzbekistan,Warsaw,Poland,Poland,0.7368608117103577
capital-world,Tashkent,Uzbekistan,Windhoek,Namibia,Namibia,0.7294365763664246
capital-world,Tashkent,Uzbekistan,Yerevan,Armenia,Armenia,0.7753627300262451
capital-world,Tashkent,Uzbekistan,Zagreb,Croatia,Croatia,0.7964861989021301
capital-world,Tashkent,Uzbekistan,Abuja,Nigeria,Nigeria,0.7924140691757202
capital-world,Tashkent,Uzbekistan,Accra,Ghana,Ghana,0.7601792812347412
capital-world,Tashkent,Uzbekistan,Algiers,Algeria,Algeria,0.6409884095191956
capital-world,Tashkent,Uzbekistan,Amman,Jordan,Kuwait,0.6054527759552002
capital-world,Tashkent,Uzbekistan,Ankara,Turkey,Turkey,0.7757084965705872
capital-world,Tashkent,Uzbekistan,Antananarivo,Madagascar,Gabon,0.5960801243782043
capital-world,Tashkent,Uzbekistan,Apia,Samoa,Samoa,0.6155375242233276
capital-world,Tashkent,Uzbekistan,Ashgabat,Turkmenistan,Turkmenistan,0.7892311215400696
capital-world,Tashkent,Uzbekistan,Asmara,Eritrea,Eritrea,0.7621208429336548
capital-world,Tashkent,Uzbekistan,Astana,Kazakhstan,Kazakhstan,0.6027974486351013
capital-world,Tashkent,Uzbekistan,Athens,Greece,Greece,0.6334702372550964
capital-world,Tashkent,Uzbekistan,Baghdad,Iraq,Iraqi,0.6977456212043762
capital-world,Tashkent,Uzbekistan,Baku,Azerbaijan,Azerbaijan,0.8316391110420227
capital-world,Tashkent,Uzbekistan,Bamako,Mali,Burkina_Faso,0.6738522052764893
capital-world,Tashkent,Uzbekistan,Bangkok,Thailand,Thailand,0.7848330736160278
capital-world,Tashkent,Uzbekistan,Banjul,Gambia,Gambia,0.7270576357841492
capital-world,Tashkent,Uzbekistan,Beijing,China,China,0.7734231948852539
capital-world,Tashkent,Uzbekistan,Beirut,Lebanon,Lebanon,0.6396042108535767
capital-world,Tashkent,Uzbekistan,Belgrade,Serbia,Serbia,0.7337415814399719
capital-world,Tashkent,Uzbekistan,Belmopan,Belize,Belize,0.6263114809989929
capital-world,Tashkent,Uzbekistan,Berlin,Germany,Germany,0.7014814615249634
capital-world,Tashkent,Uzbekistan,Bern,Switzerland,Switzerland,0.48798391222953796
capital-world,Tbilisi,Georgia,Tegucigalpa,Honduras,Florida,0.508056640625
capital-world,Tbilisi,Georgia,Tehran,Iran,Iran,0.5916742086410522
capital-world,Tbilisi,Georgia,Thimphu,Bhutan,Bhutan,0.569533109664917
capital-world,Tbilisi,Georgia,Tirana,Albania,Albania,0.5295690298080444
capital-world,Tbilisi,Georgia,Tokyo,Japan,Japan,0.5948976874351501
capital-world,Tbilisi,Georgia,Tripoli,Libya,Mississippi,0.49190765619277954
capital-world,Tbilisi,Georgia,Tunis,Tunisia,Tunisia,0.49028560519218445
capital-world,Tbilisi,Georgia,Vaduz,Liechtenstein,Liechtenstein,0.5325342416763306
capital-world,Tbilisi,Georgia,Valletta,Malta,Malta,0.5045972466468811
capital-world,Tbilisi,Georgia,Vienna,Austria,Virginia,0.5095533728599548
capital-world,Tbilisi,Georgia,Vientiane,Laos,Laos,0.550486147403717
capital-world,Tbilisi,Georgia,Vilnius,Lithuania,Lithuania,0.5493307709693909
capital-world,Tbilisi,Georgia,Warsaw,Poland,Indiana,0.5450274348258972
capital-world,Tbilisi,Georgia,Windhoek,Namibia,Namibia,0.6089113354682922
capital-world,Tbilisi,Georgia,Yerevan,Armenia,Armenia,0.579619288444519
capital-world,Tbilisi,Georgia,Zagreb,Croatia,Croatia,0.6155976057052612
capital-world,Tbilisi,Georgia,Abuja,Nigeria,Nigeria,0.6249769330024719
capital-world,Tbilisi,Georgia,Accra,Ghana,Kumasi,0.5918407440185547
capital-world,Tbilisi,Georgia,Algiers,Algeria,Mississippi,0.5528294444084167
capital-world,Tbilisi,Georgia,Amman,Jordan,Jordan,0.5069106221199036
capital-world,Tbilisi,Georgia,Ankara,Turkey,Turkey,0.596352219581604
capital-world,Tbilisi,Georgia,Antananarivo,Madagascar,Alabama,0.4709346890449524
capital-world,Tbilisi,Georgia,Apia,Samoa,Samoa,0.5598291158676147
capital-world,Tbilisi,Georgia,Ashgabat,Turkmenistan,Turkmenistan,0.5696293115615845
capital-world,Tbilisi,Georgia,Asmara,Eritrea,Eritrea,0.5463688373565674
capital-world,Tbilisi,Georgia,Astana,Kazakhstan,Katusha,0.45719119906425476
capital-world,Tbilisi,Georgia,Athens,Greece,Alabama,0.5650245547294617
capital-world,Tbilisi,Georgia,Baghdad,Iraq,Mosul,0.5389586091041565
capital-world,Tbilisi,Georgia,Baku,Azerbaijan,Azerbaijan,0.6135513782501221
capital-world,Tbilisi,Georgia,Bamako,Mali,Mali,0.5405575037002563
capital-world,Tbilisi,Georgia,Bangkok,Thailand,Thailand,0.6406750679016113
capital-world,Tbilisi,Georgia,Banjul,Gambia,Gambia,0.545761227607727
capital-world,Tbilisi,Georgia,Beijing,China,China,0.649115264415741
capital-world,Tbilisi,Georgia,Beirut,Lebanon,Lebanon,0.5803098678588867
capital-world,Tbilisi,Georgia,Belgrade,Serbia,Serbia,0.5524876713752747
capital-world,Tbilisi,Georgia,Belmopan,Belize,Belize,0.5606936812400818
capital-world,Tbilisi,Georgia,Berlin,Germany,Germany,0.5085575580596924
capital-world,Tbilisi,Georgia,Bern,Switzerland,North_Carolina,0.5730043649673462
capital-world,Tbilisi,Georgia,Bishkek,Kyrgyzstan,Kyrgyzstan,0.5681959390640259
capital-world,Tegucigalpa,Honduras,Tehran,Iran,Iran,0.7794619798660278
capital-world,Tegucigalpa,Honduras,Thimphu,Bhutan,Bhutan,0.6909752488136292
capital-world,Tegucigalpa,Honduras,Tirana,Albania,Albania,0.7320407032966614
capital-world,Tegucigalpa,Honduras,Tokyo,Japan,Japan,0.678038477897644
capital-world,Tegucigalpa,Honduras,Tripoli,Libya,Libya,0.6609485745429993
capital-world,Tegucigalpa,Honduras,Tunis,Tunisia,Tunisia,0.7443891763687134
capital-world,Tegucigalpa,Honduras,Vaduz,Liechtenstein,Liechtenstein,0.6430717706680298
capital-world,Tegucigalpa,Honduras,Valletta,Malta,Malta,0.6152417659759521
capital-world,Tegucigalpa,Honduras,Vienna,Austria,Austria,0.5911571383476257
capital-world,Tegucigalpa,Honduras,Vientiane,Laos,Laos,0.6608120203018188
capital-world,Tegucigalpa,Honduras,Vilnius,Lithuania,Lithuania,0.6957064867019653
capital-world,Tegucigalpa,Honduras,Warsaw,Poland,Poland,0.6672055721282959
capital-world,Tegucigalpa,Honduras,Windhoek,Namibia,Namibia,0.6671043634414673
capital-world,Tegucigalpa,Honduras,Yerevan,Armenia,Armenia,0.7507115602493286
capital-world,Tegucigalpa,Honduras,Zagreb,Croatia,Croatia,0.7732229828834534
capital-world,Tegucigalpa,Honduras,Abuja,Nigeria,Nigeria,0.7324434518814087
capital-world,Tegucigalpa,Honduras,Accra,Ghana,Ghana,0.750211775302887
capital-world,Tegucigalpa,Honduras,Algiers,Algeria,Algeria,0.6502672433853149
capital-world,Tegucigalpa,Honduras,Amman,Jordan,Morocco,0.5715212821960449
capital-world,Tegucigalpa,Honduras,Ankara,Turkey,Turkey,0.7525806427001953
capital-world,Tegucigalpa,Honduras,Antananarivo,Madagascar,Madagascar,0.5983526706695557
capital-world,Tegucigalpa,Honduras,Apia,Samoa,Samoa,0.6192211508750916
capital-world,Tegucigalpa,Honduras,Ashgabat,Turkmenistan,Turkmenistan,0.7105138301849365
capital-world,Tegucigalpa,Honduras,Asmara,Eritrea,Eritrea,0.709153413772583
capital-world,Tegucigalpa,Honduras,Astana,Kazakhstan,Kazakhstan,0.5318737626075745
capital-world,Tegucigalpa,Honduras,Athens,Greece,Greece,0.6103519797325134
capital-world,Tegucigalpa,Honduras,Baghdad,Iraq,Iraq,0.668770432472229
capital-world,Tegucigalpa,Honduras,Baku,Azerbaijan,Azerbaijan,0.7548791766166687
capital-world,Tegucigalpa,Honduras,Bamako,Mali,Senegal,0.6479097604751587
capital-world,Tegucigalpa,Honduras,Bangkok,Thailand,Thailand,0.7596846222877502
capital-world,Tegucigalpa,Honduras,Banjul,Gambia,Gambia,0.6869661211967468
capital-world,Tegucigalpa,Honduras,Beijing,China,China,0.7014477849006653
capital-world,Tegucigalpa,Honduras,Beirut,Lebanon,Lebanon,0.6588526964187622
capital-world,Tegucigalpa,Honduras,Belgrade,Serbia,Serbia,0.7211250066757202
capital-world,Tegucigalpa,Honduras,Belmopan,Belize,Belize,0.6588678956031799
capital-world,Tegucigalpa,Honduras,Berlin,Germany,Germany,0.6670433282852173
capital-world,Tegucigalpa,Honduras,Bern,Switzerland,Switzerland,0.5333333015441895
capital-world,Tegucigalpa,Honduras,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7508681416511536
capital-world,Tegucigalpa,Honduras,Bratislava,Slovakia,Slovakia,0.6947330236434937
capital-world,Tehran,Iran,Thimphu,Bhutan,Bhutan,0.7367722392082214
capital-world,Tehran,Iran,Tirana,Albania,Albania,0.7566428780555725
capital-world,Tehran,Iran,Tokyo,Japan,Japan,0.7860096096992493
capital-world,Tehran,Iran,Tripoli,Libya,Libya,0.772308886051178
capital-world,Tehran,Iran,Tunis,Tunisia,Tunisia,0.7500688433647156
capital-world,Tehran,Iran,Vaduz,Liechtenstein,Liechtenstein,0.6623262763023376
capital-world,Tehran,Iran,Valletta,Malta,Sliema,0.6682794094085693
capital-world,Tehran,Iran,Vienna,Austria,Vienna_Austria,0.626755952835083
capital-world,Tehran,Iran,Vientiane,Laos,Laos,0.718677282333374
capital-world,Tehran,Iran,Vilnius,Lithuania,Lithuania,0.7223433256149292
capital-world,Tehran,Iran,Warsaw,Poland,Poland,0.72510826587677
capital-world,Tehran,Iran,Windhoek,Namibia,Namibia,0.7303765416145325
capital-world,Tehran,Iran,Yerevan,Armenia,Armenia,0.8451265692710876
capital-world,Tehran,Iran,Zagreb,Croatia,Croatia,0.83136385679245
capital-world,Tehran,Iran,Abuja,Nigeria,Nigeria,0.8128626346588135
capital-world,Tehran,Iran,Accra,Ghana,Ghana,0.7562568187713623
capital-world,Tehran,Iran,Algiers,Algeria,Algeria,0.620232343673706
capital-world,Tehran,Iran,Amman,Jordan,Amman_Jordan,0.6647794842720032
capital-world,Tehran,Iran,Ankara,Turkey,Turkey,0.8146270513534546
capital-world,Tehran,Iran,Antananarivo,Madagascar,Madagascar,0.601966142654419
capital-world,Tehran,Iran,Apia,Samoa,Samoa,0.6194970607757568
capital-world,Tehran,Iran,Ashgabat,Turkmenistan,Turkmenistan,0.8065147399902344
capital-world,Tehran,Iran,Asmara,Eritrea,Eritrea,0.801317036151886
capital-world,Tehran,Iran,Astana,Kazakhstan,ProTour,0.5922031402587891
capital-world,Tehran,Iran,Athens,Greece,Greece,0.657496988773346
capital-world,Tehran,Iran,Baghdad,Iraq,Iraq,0.7758105993270874
capital-world,Tehran,Iran,Baku,Azerbaijan,Azerbaijan,0.8580081462860107
capital-world,Tehran,Iran,Bamako,Mali,Mali,0.6464540958404541
capital-world,Tehran,Iran,Bangkok,Thailand,Thailand,0.8036007881164551
capital-world,Tehran,Iran,Banjul,Gambia,Gambia,0.7299395799636841
capital-world,Tehran,Iran,Beijing,China,China,0.8198245763778687
capital-world,Tehran,Iran,Beirut,Lebanon,Lebanon,0.7321009635925293
capital-world,Tehran,Iran,Belgrade,Serbia,Serbia,0.7584357857704163
capital-world,Tehran,Iran,Belmopan,Belize,Belize,0.6409879326820374
capital-world,Tehran,Iran,Berlin,Germany,Germany,0.6948079466819763
capital-world,Tehran,Iran,Bern,Switzerland,coach_Bobby_Curlings,0.5130249261856079
capital-world,Tehran,Iran,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7992039918899536
capital-world,Tehran,Iran,Bratislava,Slovakia,Slovakia,0.6865673065185547
capital-world,Tehran,Iran,Brussels,Belgium,EU,0.7152363061904907
capital-world,Thimphu,Bhutan,Tirana,Albania,Albania,0.7016173005104065
capital-world,Thimphu,Bhutan,Tokyo,Japan,Japan,0.6753292083740234
capital-world,Thimphu,Bhutan,Tripoli,Libya,Libya,0.6374210119247437
capital-world,Thimphu,Bhutan,Tunis,Tunisia,Tunisia,0.6611814498901367
capital-world,Thimphu,Bhutan,Vaduz,Liechtenstein,Liechtenstein,0.6172219514846802
capital-world,Thimphu,Bhutan,Valletta,Malta,Malta,0.651099681854248
capital-world,Thimphu,Bhutan,Vienna,Austria,Austria,0.5996198058128357
capital-world,Thimphu,Bhutan,Vientiane,Laos,Laos,0.6869222521781921
capital-world,Thimphu,Bhutan,Vilnius,Lithuania,Lithuania,0.6473378539085388
capital-world,Thimphu,Bhutan,Warsaw,Poland,Poland,0.6493333578109741
capital-world,Thimphu,Bhutan,Windhoek,Namibia,Namibia,0.7032482624053955
capital-world,Thimphu,Bhutan,Yerevan,Armenia,Armenia,0.7686421871185303
capital-world,Thimphu,Bhutan,Zagreb,Croatia,Croatia,0.7408010959625244
capital-world,Thimphu,Bhutan,Abuja,Nigeria,Nigeria,0.749058187007904
capital-world,Thimphu,Bhutan,Accra,Ghana,Ghana,0.7102445363998413
capital-world,Thimphu,Bhutan,Algiers,Algeria,Algeria,0.5638631582260132
capital-world,Thimphu,Bhutan,Amman,Jordan,Amman_Jordan,0.5821908116340637
capital-world,Thimphu,Bhutan,Ankara,Turkey,Turkey,0.742804765701294
capital-world,Thimphu,Bhutan,Antananarivo,Madagascar,Madagascar,0.6201752424240112
capital-world,Thimphu,Bhutan,Apia,Samoa,Vanuatu,0.6296024322509766
capital-world,Thimphu,Bhutan,Ashgabat,Turkmenistan,Turkmenistan,0.7245421409606934
capital-world,Thimphu,Bhutan,Asmara,Eritrea,Eritrea,0.7397137880325317
capital-world,Thimphu,Bhutan,Astana,Kazakhstan,Kazakhstan,0.541710376739502
capital-world,Thimphu,Bhutan,Athens,Greece,Greece,0.6028377413749695
capital-world,Thimphu,Bhutan,Baghdad,Iraq,Iraqi,0.6662792563438416
capital-world,Thimphu,Bhutan,Baku,Azerbaijan,Azerbaijan,0.7808102369308472
capital-world,Thimphu,Bhutan,Bamako,Mali,Senegal,0.6118982434272766
capital-world,Thimphu,Bhutan,Bangkok,Thailand,Thailand,0.7234266996383667
capital-world,Thimphu,Bhutan,Banjul,Gambia,Gambia,0.686920166015625
capital-world,Thimphu,Bhutan,Beijing,China,China,0.7270825505256653
capital-world,Thimphu,Bhutan,Beirut,Lebanon,Lebanon,0.6595017313957214
capital-world,Thimphu,Bhutan,Belgrade,Serbia,Serbia,0.7043327689170837
capital-world,Thimphu,Bhutan,Belmopan,Belize,Belize,0.6348869204521179
capital-world,Thimphu,Bhutan,Berlin,Germany,Germany,0.6579195261001587
capital-world,Thimphu,Bhutan,Bern,Switzerland,Switzerland,0.4933546781539917
capital-world,Thimphu,Bhutan,Bishkek,Kyrgyzstan,Kyrgyzstan,0.7720616459846497
capital-world,Thimphu,Bhutan,Bratislava,Slovakia,Slovakia,0.6452982425689697
capital-world,Thimphu,Bhutan,Brussels,Belgium,EU,0.5947470664978027
capital-world,Thimphu,Bhutan,Bucharest,Romania,Romania,0.7293139696121216
capital-world,Tirana,Albania,Tokyo,Japan,Japan,0.7010608315467834
